蓬莱人形 ~ Dolls in Pseudo Paradise	蓬莱伝説	ZUN	1	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E8%93%AC%E8%8E%B1%E4%BC%9D%E8%AA%AC/1437764534?i=1437764535&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=V5ErGM7vu6g
蓬莱人形 ~ Dolls in Pseudo Paradise	二色蓮花蝶 ~ Red and White	ZUN	2	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E4%BA%8C%E8%89%B2%E8%93%AE%E8%8A%B1%E8%9D%B6-red-and-white/1437764534?i=1437764536&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=fF9Bv-PPK4c
蓬莱人形 ~ Dolls in Pseudo Paradise	桜花之恋塚 ~ Japanese Flower	ZUN	3	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E6%A1%9C%E8%8A%B1%E4%B9%8B%E6%81%8B%E5%A1%9A-japanese-flower/1437764534?i=1437764537&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=SWhiRwB1rA8
蓬莱人形 ~ Dolls in Pseudo Paradise	明治十七年の上海アリス	ZUN	4	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E6%98%8E%E6%B2%BB%E5%8D%81%E4%B8%83%E5%B9%B4%E3%81%AE%E4%B8%8A%E6%B5%B7%E3%82%A2%E3%83%AA%E3%82%B9/1437764534?i=1437764538&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=TQ4qtwoQ990
蓬莱人形 ~ Dolls in Pseudo Paradise	東方怪奇談	ZUN	5	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E6%9D%B1%E6%96%B9%E6%80%AA%E5%A5%87%E8%AB%87/1437764534?i=1437764539&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=tJDnmsR6NTY
蓬莱人形 ~ Dolls in Pseudo Paradise	エニグマティクドール	ZUN	6	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E3%82%A8%E3%83%8B%E3%82%B0%E3%83%9E%E3%83%86%E3%82%A3%E3%82%AF%E3%83%89%E3%83%BC%E3%83%AB/1437764534?i=1437764540&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=HhQ6yFp9rkY
蓬莱人形 ~ Dolls in Pseudo Paradise	サーカスレヴァリエ	ZUN	7	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E3%82%B5%E3%83%BC%E3%82%AB%E3%82%B9%E3%83%AC%E3%83%B4%E3%82%A1%E3%83%AA%E3%82%A8/1437764534?i=1437764541&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=brRUhdvSsPE
蓬莱人形 ~ Dolls in Pseudo Paradise	人形の森	ZUN	8	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E4%BA%BA%E5%BD%A2%E3%81%AE%E6%A3%AE/1437764534?i=1437764542&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=lKXEuY9XOOk
蓬莱人形 ~ Dolls in Pseudo Paradise	Witch of Love Potion	ZUN	9	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/witch-of-love-potion/1437764534?i=1437764543&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=7allQhszbU8
蓬莱人形 ~ Dolls in Pseudo Paradise	リーインカーネイション	ZUN	10	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E3%83%AA%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%AB%E3%83%BC%E3%83%8D%E3%82%A4%E3%82%B7%E3%83%A7%E3%83%B3/1437764534?i=1437764544&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=D9fKZ4moP5E
蓬莱人形 ~ Dolls in Pseudo Paradise	U.N.オーエンは彼女なのか?	ZUN	11	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/u-n-%E3%82%AA%E3%83%BC%E3%82%A8%E3%83%B3%E3%81%AF%E5%BD%BC%E5%A5%B3%E3%81%AA%E3%81%AE%E3%81%8B/1437764534?i=1437764545&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=JnQoKy0V4NY
蓬莱人形 ~ Dolls in Pseudo Paradise	永遠の巫女	ZUN	12	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E6%B0%B8%E9%81%A0%E3%81%AE%E5%B7%AB%E5%A5%B3/1437764534?i=1437764546&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=KSawH71DFE4
蓬莱人形 ~ Dolls in Pseudo Paradise	空飛ぶ巫女の不思議な毎日	ZUN	13	2002-12-30 12:00:00 UTC	https://music.apple.com/jp/album/dolls-in-pseudo-paradise/1437764534?uo=4	https://music.apple.com/jp/album/%E7%A9%BA%E9%A3%9B%E3%81%B6%E5%B7%AB%E5%A5%B3%E3%81%AE%E4%B8%8D%E6%80%9D%E8%AD%B0%E3%81%AA%E6%AF%8E%E6%97%A5/1437764534?i=1437764547&uo=4	https://music.youtube.com/browse/MPREb_nKdtnslKzjU	https://music.youtube.com/watch?v=TKdKHlbnqBY
蓮台野夜行 ~ Ghostly Field Club	夜のデンデラ野を逝く	ZUN	1	2003-12-30 12:00:00 UTC	https://music.apple.com/jp/album/rendainoyako/1437764350?uo=4	https://music.apple.com/jp/album/%E5%A4%9C%E3%81%AE%E3%83%87%E3%83%B3%E3%83%87%E3%83%A9%E9%87%8E%E3%82%92%E9%80%9D%E3%81%8F/1437764350?i=1437764681&uo=4	https://music.youtube.com/browse/MPREb_QOiDgf6VHPx	https://music.youtube.com/watch?v=HA95_sbTySw
蓮台野夜行 ~ Ghostly Field Club	少女秘封倶楽部	ZUN	2	2003-12-30 12:00:00 UTC	https://music.apple.com/jp/album/rendainoyako/1437764350?uo=4	https://music.apple.com/jp/album/%E5%B0%91%E5%A5%B3%E7%A7%98%E5%B0%81%E5%80%B6%E6%A5%BD%E9%83%A8/1437764350?i=1437764682&uo=4	https://music.youtube.com/browse/MPREb_QOiDgf6VHPx	https://music.youtube.com/watch?v=4kGU80IaxHU
